fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-18T00:00:00.000-0300,16331.9,4230.9,8598.8,1022.0,1035.0,1445.2
2024-08-18T00:05:00.000-0300,16224.8,4174.9,8563.4,1020.0,1035.0,1431.5
2024-08-18T00:10:00.000-0300,15999.2,4021.9,8491.4,1013.5,1028.3,1444.1
2024-08-18T00:15:00.000-0300,15887.6,3990.0,8391.6,1014.4,1033.6,1458.0
2024-08-18T00:20:00.000-0300,15897.8,4025.0,8336.4,1023.3,1054.6,1458.5
2024-08-18T00:25:00.000-0300,15856.3,3989.2,8315.2,1016.9,1054.1,1480.9
2024-08-18T00:30:00.000-0300,15742.3,3921.5,8238.9,1018.3,1061.8,1501.8
2024-08-18T00:35:00.000-0300,15670.6,3805.4,8248.1,1021.2,1074.6,1521.3
2024-08-18T00:40:00.000-0300,15655.6,3772.2,8219.6,1021.1,1102.7,1540.0
2024-08-18T00:45:00.000-0300,15561.3,3870.3,7978.5,1016.5,1135.8,1560.2
2024-08-18T00:50:00.000-0300,15425.3,3889.3,7801.8,1015.7,1154.0,1564.5
2024-08-18T00:55:00.000-0300,15295.3,3808.4,7730.5,1014.7,1172.2,1569.5
